round,client_id,shapley_value,model_accuracy
3,17,0.021405496624879443,0.6200578592092575
3,18,0.012567502410800391,0.6200578592092575
3,19,-0.0011282545805207328,0.6200578592092575
3,20,-0.002615718418514947,0.6200578592092575
3,21,0.002606075216972034,0.6200578592092575
3,22,-0.0034932497589199576,0.6200578592092575
3,23,-0.011012536162005787,0.6200578592092575
3,24,0.0031123432979749286,0.6200578592092575
3,25,-0.0090887174541948,0.6200578592092575
3,26,0.007403567984570881,0.6200578592092575
3,27,0.011670684667309543,0.6200578592092575
3,28,0.005826904532304733,0.6200578592092575
3,29,0.005303760848601735,0.6200578592092575
3,30,0.005653326904532299,0.6200578592092575
4,1,0.0027049180327868845,0.7092574734811957
4,2,0.006104146576663451,0.7092574734811957
4,3,-0.001347637415621988,0.7092574734811957
4,4,0.0037270973963355867,0.7092574734811957
4,5,-0.006063162970106082,0.7092574734811957
4,6,0.001521215043394405,0.7092574734811957
4,7,0.003688524590163938,0.7092574734811957
4,8,0.005342333654773385,0.7092574734811957
4,9,0.006159594985535195,0.7092574734811957
4,10,-0.004206846673095465,0.7092574734811957
4,11,0.01312921890067502,0.7092574734811957
4,12,-0.01043153326904533,0.7092574734811957
4,13,-0.0029556412729025987,0.7092574734811957
4,14,0.0156702025072324,0.7092574734811957
4,15,-0.0011981677917068487,0.7092574734811957
4,16,0.014117647058823537,0.7092574734811957
4,17,0.0032931533269045378,0.7092574734811957
4,18,-0.004250241080038576,0.7092574734811957
4,19,0.009949373191899709,0.7092574734811957
4,20,-0.0005785920925747372,0.7092574734811957
4,21,0.001417550626808098,0.7092574734811957
4,22,-0.00022902603664416637,0.7092574734811957
4,23,0.0002386692381870789,0.7092574734811957
4,24,0.0048891031822565125,0.7092574734811957
4,25,0.006405496624879463,0.7092574734811957
4,26,0.006084860173577625,0.7092574734811957
4,27,0.004098360655737703,0.7092574734811957
4,28,0.006388621022179364,0.7092574734811957
4,29,0.005248312439729988,0.7092574734811957
4,30,-0.00012536162005785667,0.7092574734811957
5,1,-0.0049493731918997105,0.7420443587270974
5,2,0.004363548698167796,0.7420443587270974
5,3,0.0008992285438765683,0.7420443587270974
5,4,0.0031123432979749265,0.7420443587270974
5,5,-0.0003423336547733777,0.7420443587270974
5,6,-0.004488910318225649,0.7420443587270974
5,7,-0.0014199614271938308,0.7420443587270974
5,8,0.003319672131147546,0.7420443587270974
5,9,0.010320636451301832,0.7420443587270974
5,10,0.001988910318225655,0.7420443587270974
5,11,0.002324011571841857,0.7420443587270974
5,12,-0.007427675988428155,0.7420443587270974
5,13,-0.01040983606557377,0.7420443587270974
5,14,-0.0021118611378977835,0.7420443587270974
5,15,0.007524108003857279,0.7420443587270974
5,16,0.004334619093539056,0.7420443587270974
5,17,0.00538572806171649,0.7420443587270974
5,18,-0.005231436837029898,0.7420443587270974
5,19,0.0032618129218900714,0.7420443587270974
5,20,-0.0024204435872709727,0.7420443587270974
5,21,0.0033341369334619147,0.7420443587270974
5,22,0.0029604628736740646,0.7420443587270974
5,23,-0.0023746383799421425,0.7420443587270974
5,24,0.0065043394406943105,0.7420443587270974
5,25,-0.014611861137897784,0.7420443587270974
5,26,0.01813886210221793,0.7420443587270974
5,27,0.006458534233365477,0.7420443587270974
5,28,-0.000515911282545806,0.7420443587270974
5,29,-0.0006822565091610373,0.7420443587270974
5,30,0.0045612343297974966,0.7420443587270974
6,1,-0.0022782063645130136,0.7642237222757956
6,2,-0.00012054001928640405,0.7642237222757956
6,3,0.0026350048216007725,0.7642237222757956
6,4,0.000163934426229508,0.7642237222757956
6,5,-0.0016634522661523648,0.7642237222757956
6,6,-0.011988910318225656,0.7642237222757956
6,7,-0.003739151398264218,0.7642237222757956
6,8,0.0034016393442622924,0.7642237222757956
6,9,0.008599324975891989,0.7642237222757956
6,10,0.0015887174541947947,0.7642237222757956
6,11,0.0049421407907425255,0.7642237222757956
6,12,0.0008871745419479226,0.7642237222757956
6,13,-0.000499035679845704,0.7642237222757956
6,14,-0.0005713596914175455,0.7642237222757956
6,15,0.002242044358727093,0.7642237222757956
6,16,0.0016562198649951812,0.7642237222757956
6,17,0.0016128254580520713,0.7642237222757956
6,18,-0.008529411764705879,0.7642237222757956
6,19,0.000527965284474441,0.7642237222757956
6,20,-0.0006943105110896824,0.7642237222757956
6,21,-0.0031653809064609443,0.7642237222757956
6,22,0.009257473481195757,0.7642237222757956
6,23,-0.00033992285438765263,0.7642237222757956
6,24,0.010151880424300864,0.7642237222757956
6,25,0.0007569913211186083,0.7642237222757956
6,26,0.008064127290260372,0.7642237222757956
6,27,-0.002726615236258439,0.7642237222757956
6,28,-0.0027217936354869796,0.7642237222757956
6,29,0.004163452266152359,0.7642237222757956
6,30,0.0005665380906460959,0.7642237222757956
7,1,0.0,0.7695274831243973
7,2,0.0,0.7695274831243973
7,3,0.0,0.7695274831243973
7,4,0.0,0.7695274831243973
