round,client_id,aggregation_weight,global_accuracy_vanilla,global_accuracy_weighted
13,4,0.030759878419452887,0.8355834136933462,0.834619093539055
13,5,0.029300911854103343,0.8355834136933462,0.834619093539055
13,6,0.031610942249240125,0.8355834136933462,0.834619093539055
13,7,0.029908814589665652,0.8355834136933462,0.834619093539055
13,8,0.02723404255319149,0.8355834136933462,0.834619093539055
13,9,0.02796352583586626,0.8355834136933462,0.834619093539055
13,10,0.02857142857142857,0.8355834136933462,0.834619093539055
13,11,0.030638297872340424,0.8355834136933462,0.834619093539055
13,12,0.031124620060790274,0.8355834136933462,0.834619093539055
13,13,0.03173252279635258,0.8355834136933462,0.834619093539055
13,14,0.0313677811550152,0.8355834136933462,0.834619093539055
13,15,0.03185410334346504,0.8355834136933462,0.834619093539055
13,16,0.035501519756838906,0.8355834136933462,0.834619093539055
13,17,0.03574468085106383,0.8355834136933462,0.834619093539055
13,18,0.035379939209726444,0.8355834136933462,0.834619093539055
13,19,0.035015197568389056,0.8355834136933462,0.834619093539055
13,20,0.03440729483282675,0.8355834136933462,0.834619093539055
13,21,0.03963525835866261,0.8355834136933462,0.834619093539055
13,22,0.031124620060790274,0.8355834136933462,0.834619093539055
13,23,0.03610942249240122,0.8355834136933462,0.834619093539055
13,24,0.03696048632218845,0.8355834136933462,0.834619093539055
13,25,0.039756838905775076,0.8355834136933462,0.834619093539055
13,26,0.038054711246200607,0.8355834136933462,0.834619093539055
13,27,0.0364741641337386,0.8355834136933462,0.834619093539055
13,28,0.03708206686930091,0.8355834136933462,0.834619093539055
13,29,0.03343465045592705,0.8355834136933462,0.834619093539055
13,30,0.037203647416413375,0.8355834136933462,0.834619093539055
14,1,0.033677811550151975,0.8220829315332691,0.8216007714561234
14,2,0.029300911854103343,0.8220829315332691,0.8216007714561234
14,3,0.03306990881458967,0.8220829315332691,0.8216007714561234
14,4,0.030759878419452887,0.8220829315332691,0.8216007714561234
14,5,0.029300911854103343,0.8220829315332691,0.8216007714561234
14,6,0.031610942249240125,0.8220829315332691,0.8216007714561234
14,7,0.029908814589665652,0.8220829315332691,0.8216007714561234
14,8,0.02723404255319149,0.8220829315332691,0.8216007714561234
14,9,0.02796352583586626,0.8220829315332691,0.8216007714561234
14,10,0.02857142857142857,0.8220829315332691,0.8216007714561234
14,11,0.030638297872340424,0.8220829315332691,0.8216007714561234
14,12,0.031124620060790274,0.8220829315332691,0.8216007714561234
14,13,0.03173252279635258,0.8220829315332691,0.8216007714561234
14,14,0.0313677811550152,0.8220829315332691,0.8216007714561234
14,15,0.03185410334346504,0.8220829315332691,0.8216007714561234
14,16,0.035501519756838906,0.8220829315332691,0.8216007714561234
14,17,0.03574468085106383,0.8220829315332691,0.8216007714561234
14,18,0.035379939209726444,0.8220829315332691,0.8216007714561234
14,19,0.035015197568389056,0.8220829315332691,0.8216007714561234
14,20,0.03440729483282675,0.8220829315332691,0.8216007714561234
14,21,0.03963525835866261,0.8220829315332691,0.8216007714561234
14,22,0.031124620060790274,0.8220829315332691,0.8216007714561234
14,23,0.03610942249240122,0.8220829315332691,0.8216007714561234
14,24,0.03696048632218845,0.8220829315332691,0.8216007714561234
14,25,0.039756838905775076,0.8220829315332691,0.8216007714561234
14,26,0.038054711246200607,0.8220829315332691,0.8216007714561234
14,27,0.0364741641337386,0.8220829315332691,0.8216007714561234
14,28,0.03708206686930091,0.8220829315332691,0.8216007714561234
14,29,0.03343465045592705,0.8220829315332691,0.8216007714561234
14,30,0.037203647416413375,0.8220829315332691,0.8216007714561234
15,1,0.031237667422761708,0.8514946962391514,0.8582449373191899
15,2,0.03372664264955916,0.8514946962391514,0.8582449373191899
15,3,0.03287173217305209,0.8514946962391514,0.8582449373191899
15,4,0.02840025263092474,0.8514946962391514,0.8582449373191899
15,5,0.02690725928082538,0.8514946962391514,0.8582449373191899
15,6,0.02374271085304837,0.8514946962391514,0.8582449373191899
15,7,0.03179228017857668,0.8514946962391514,0.8582449373191899
15,8,0.028256834563205574,0.8514946962391514,0.8582449373191899
15,9,0.038764769453212514,0.8514946962391514,0.8582449373191899
15,10,0.02451632487420539,0.8514946962391514,0.8582449373191899
15,11,0.04241725448113193,0.8514946962391514,0.8582449373191899
15,12,0.027894724298661994,0.8514946962391514,0.8582449373191899
15,13,0.023322898566639473,0.8514946962391514,0.8582449373191899
15,14,0.024316192725861937,0.8514946962391514,0.8582449373191899
15,15,0.06152362111649205,0.8514946962391514,0.8582449373191899
15,16,0.03327437648704096,0.8514946962391514,0.8582449373191899
15,17,0.036008007294032876,0.8514946962391514,0.8582449373191899
15,18,0.014601695821709509,0.8514946962391514,0.8582449373191899
15,19,0.07196959580597695,0.8514946962391514,0.8582449373191899
15,20,0.03894273957013526,0.8514946962391514,0.8582449373191899
15,21,0.03636568536061637,0.8514946962391514,0.8582449373191899
15,22,0.0336251603809041,0.8514946962391514,0.8582449373191899
15,23,0.03051933545500142,0.8514946962391514,0.8582449373191899
15,24,0.030310362507574504,0.8514946962391514,0.8582449373191899
15,25,0.018393030415165133,0.8514946962391514,0.8582449373191899
15,26,0.037973915395605795,0.8514946962391514,0.8582449373191899
15,27,0.044165155064986895,0.8514946962391514,0.8582449373191899
